Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,Conley,Zac,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,658
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,Zac,Conley,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,661
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,Conley,Zac,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,666
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,Zac,Conley,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,669
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,Conley,Zac,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,673
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,Zac,Conley,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,677
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,Conley,Zac,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,681
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,Zac,Conley,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,685
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,Conley,Alex,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,689
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,Alex,Conley,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,692
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,Conley,Zac,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,696
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Drop,Zac,Peter,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,747
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Defense,Goal,,,Anonymous,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,789
2025-10-25 10:48,Fall Easterns,UNCW Alumni,64,O,1,5,Offense,Catch,Tanner,Conley,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,872
2025-10-25 10:48,Fall Easterns,UNCW Alumni,64,O,1,5,Offense,Catch,Conley,Liam,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,882
2025-10-25 10:48,Fall Easterns,UNCW Alumni,64,O,1,5,Offense,Catch,Liam,Tanner,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,887
2025-10-25 10:48,Fall Easterns,UNCW Alumni,64,O,1,5,Offense,Catch,Tanner,Cagle,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,893
2025-10-25 10:48,Fall Easterns,UNCW Alumni,64,O,1,5,Offense,Catch,Cagle,Tanner,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,896
2025-10-25 10:48,Fall Easterns,UNCW Alumni,64,O,1,5,Offense,Catch,Tanner,Cagle,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,900
2025-10-25 10:48,Fall Easterns,UNCW Alumni,64,O,1,5,Offense,Catch,Cagle,Conley,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,904
2025-10-25 10:48,Fall Easterns,UNCW Alumni,64,O,1,5,Offense,Catch,Conley,Reed,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,908
2025-10-25 10:48,Fall Easterns,UNCW Alumni,64,O,1,5,Offense,Throwaway,Reed,Anonymous,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,911
